date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:34:26	6879/6879	U-----	200	untouched ('OK')	image/png	etag:%22c0163e3d-1adf-451be82722f40%22	http://www.codeslinger.co.uk/pages/projects/chip8/images/invaders.png	C:/Users/David/Documents/Websites/Codeslinger/www.codeslinger.co.uk/pages/projects/chip8/images/invaders.png	(from http://www.codeslinger.co.uk/pages/projects/chip8/mychip8.html)
18:34:27	7972/7972	U-----	200	untouched ('OK')	image/png	etag:%22c0163e3c-1f24-451be83294a40%22	http://www.codeslinger.co.uk/pages/projects/chip8/images/tetris.png	C:/Users/David/Documents/Websites/Codeslinger/www.codeslinger.co.uk/pages/projects/chip8/images/tetris.png	(from http://www.codeslinger.co.uk/pages/projects/chip8/mychip8.html)
18:34:27	7139/7139	U-----	200	untouched ('OK')	image/png	etag:%22c0163e3e-1be3-451be83d12300%22	http://www.codeslinger.co.uk/pages/projects/chip8/images/wipeoff.png	C:/Users/David/Documents/Websites/Codeslinger/www.codeslinger.co.uk/pages/projects/chip8/images/wipeoff.png	(from http://www.codeslinger.co.uk/pages/projects/chip8/mychip8.html)
18:34:27	7911/7911	U-----	200	untouched ('OK')	image/png	etag:%22c0163e3a-1ee7-451be83759580%22	http://www.codeslinger.co.uk/pages/projects/chip8/images/tictac.png	C:/Users/David/Documents/Websites/Codeslinger/www.codeslinger.co.uk/pages/projects/chip8/images/tictac.png	(from http://www.codeslinger.co.uk/pages/projects/chip8/mychip8.html)
18:34:28	9232/9232	U-----	200	untouched ('OK')	text/css	etag:%224015df5a-2410-451beda2f1f40%22	http://codeslinger.co.uk/pages/blog/wordpress/wp-content/themes/default/style.css	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-content/themes/default/style.css	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:28	21239/21239	U-----	200	untouched ('OK')	text/xml	etag:%22712574ed18a8e431d594a11c42e064b9%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexd784.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:29	42/42	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:11%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/xmlrpc.php	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/xmlrpc.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:29	1014/1014	U-----	200	untouched ('OK')	image/jpeg	etag:%228016ab00-3f6-451beda2f1f40%22	http://codeslinger.co.uk/pages/blog/wordpress/wp-content/themes/default/images/kubrickbgwide.jpg	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-content/themes/default/images/kubrickbgwide.jpg	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:31	966/966	U-----	200	untouched ('OK')	text/xml	date:Thu,%2021%20Jul%202011%2018:51:12%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/xmlrpc.php?rsd	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/xmlrpc0db0.php	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:32	1013/1013	U-----	200	untouched ('OK')	application/xml	etag:%22283d29-3f5-451beda7b6a80%22	http://codeslinger.co.uk/pages/blog/wordpress/wp-includes/wlwmanifest.xml	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-includes/wlwmanifest.xml	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:32	6576/6576	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:21%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=30	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index5643.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:33	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:20%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=30	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.5c5643.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:33	10309/10309	U--MC-	200	updated ('OK')	text/html	date:Thu,%2011%20Aug%202011%2017:34:21%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?cat=1	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexb31a.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:34	23659/23659	U--MC-	200	updated ('OK')	text/html	date:Thu,%2011%20Aug%202011%2017:34:22%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=28	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index3c55.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:35	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:22%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=28	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.5d3c55.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:35	16761/16761	U--MC-	200	updated ('OK')	text/html	date:Thu,%2011%20Aug%202011%2017:34:23%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?cat=3	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index81ea.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:36	5666/5666	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:25%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=27	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index1c4a.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:36	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:24%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=27	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.611c4a.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:37	6125/6125	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:26%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=26	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index88b9.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:37	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:25%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=26	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.6288b9.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:38	25435/25435	U--MC-	200	updated ('OK')	text/html	date:Thu,%2011%20Aug%202011%2017:34:25%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?cat=4	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexaa1e.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:39	7758/7758	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:28%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=25	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index970c.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:39	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:27%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=25	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.65970c.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:39	5417/5417	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:29%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=24	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index2cf9.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:40	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:28%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=24	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.662cf9.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:40	5828/5828	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:30%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=23	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index40a0.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:41	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:29%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=23	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.6740a0.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:42	6767/6767	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:31%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=21	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index3965.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:42	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:30%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=21	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.683965.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:42	6569/6569	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:32%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=20	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index341b.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:43	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:30%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=20	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.69341b.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:43	174/174	U-----	200	untouched ('OK')	image/gif	etag:%224015e024-ae-451beda2f1f40%22	http://codeslinger.co.uk/pages/blog/wordpress/wp-includes/images/smilies/icon_smile.gif	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-includes/images/smilies/icon_smile.gif	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:43	6879/6879	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:32%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=19	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index5831.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:44	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:31%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=19	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.6a5831.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:44	25134/25134	U--MC-	200	updated ('OK')	text/html	date:Thu,%2011%20Aug%202011%2017:34:32%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?paged=2	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index6146.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:45	6433/6433	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:34%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?m=201005	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexd189.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:45	6328/6328	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:35%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?m=200905	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexc36d.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:46	6826/6826	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:35%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?m=200904	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index17e8.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:47	6303/6303	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:36%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?m=200903	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index10a5.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:47	6423/6423	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:36%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?m=200902	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index8988.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:48	8353/8353	U--MC-	200	updated ('OK')	text/html	date:Thu,%2011%20Aug%202011%2017:34:35%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?m=200812	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index7866.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:48	10461/10461	U--MC-	200	updated ('OK')	text/html	date:Thu,%2011%20Aug%202011%2017:34:36%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?m=200811	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index55f6.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:49	12158/12158	U--MC-	200	updated ('OK')	text/html	date:Thu,%2011%20Aug%202011%2017:34:36%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?m=200810	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexa7bc.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:49	10371/10371	U--MC-	200	updated ('OK')	text/html	date:Thu,%2011%20Aug%202011%2017:34:37%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?m=200809	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexe77c.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:50	13247/13247	U--MC-	200	updated ('OK')	text/html	date:Thu,%2011%20Aug%202011%2017:34:38%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?m=200808	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexcffc.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:51	15508/15508	U--MC-	200	updated ('OK')	text/html	date:Thu,%2011%20Aug%202011%2017:34:38%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?m=200807	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index0e62.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:52	8169/8169	U--MC-	200	updated ('OK')	text/html	date:Thu,%2011%20Aug%202011%2017:34:39%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?cat=5	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexb946.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:52	1945/1945	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:14%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-login.php	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-login.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:56	9262/9262	U-----	200	untouched ('OK')	text/xml	etag:%22712574ed18a8e431d594a11c42e064b9%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=comments-rss2	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexa6da.html	(from http://codeslinger.co.uk/pages/blog/wordpress/)
18:34:56	556/556	U-----	200	untouched ('OK')	image/jpeg	etag:%228016aa3d-22c-451beda2f1f40%22	http://codeslinger.co.uk/pages/blog/wordpress/wp-content/themes/default/images/kubrickbgcolor.jpg	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-content/themes/default/images/kubrickbgcolor.jpg	(from http://codeslinger.co.uk/pages/blog/wordpress/wp-content/themes/default/style.css)
18:34:57	7868/7868	U-----	200	untouched ('OK')	image/jpeg	etag:%228016aa3f-1ebc-451beda2f1f40%22	http://codeslinger.co.uk/pages/blog/wordpress/wp-content/themes/default/images/kubrickheader.jpg	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-content/themes/default/images/kubrickheader.jpg	(from http://codeslinger.co.uk/pages/blog/wordpress/wp-content/themes/default/style.css)
18:34:57	2443/2443	U-----	200	untouched ('OK')	image/jpeg	etag:%228016ab03-98b-451beda2f1f40%22	http://codeslinger.co.uk/pages/blog/wordpress/wp-content/themes/default/images/kubrickfooter.jpg	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-content/themes/default/images/kubrickfooter.jpg	(from http://codeslinger.co.uk/pages/blog/wordpress/wp-content/themes/default/style.css)
18:34:57	2970/2970	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=30	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index2745.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=30)
18:34:58	5416/5416	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:44%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=11	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index5757.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=1)
18:34:58	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:46%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=11	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.715757.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=1)
18:34:58	5362/5362	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:44%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=3	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index2207.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=1)
18:34:59	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:46%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=3	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.722207.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=1)
18:34:59	9990/9990	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=28	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index0588.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=28)
18:34:59	170/170	U-----	200	untouched ('OK')	image/gif	etag:%224015e031-aa-451beda2f1f40%22	http://codeslinger.co.uk/pages/blog/wordpress/wp-includes/images/smilies/icon_wink.gif	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-includes/images/smilies/icon_wink.gif	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=28)
18:35:00	5963/5963	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:46%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=8	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index2df4.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=3)
18:35:00	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:48%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=8	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.732df4.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=3)
18:35:01	6317/6317	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:46%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=7	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexc4f7.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=3)
18:35:01	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:49%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=7	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.74c4f7.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=3)
18:35:02	5869/5869	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:47%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=6	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index42dc.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=3)
18:35:02	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:50%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=6	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.7542dc.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=3)
18:35:02	880/880	U-----	200	untouched ('OK')	text/plain	etag:%22283d38-370-45228cff5bb00%22	http://codeslinger.co.uk/pages/blog/wordpress/examples/divider.txt	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/examples/divider.txt	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=3)
18:35:03	8124/8124	U--MC-	200	updated ('OK')	text/html	date:Thu,%2011%20Aug%202011%2017:34:51%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=4	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index5c7e.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=3)
18:35:03	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:51%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=4	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.765c7e.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=3)
18:35:03	1756/1756	U-----	200	untouched ('OK')	text/plain	etag:%22283d37-6dc-45226f85e3100%22	http://codeslinger.co.uk/pages/blog/wordpress/examples/timer.txt	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/examples/timer.txt	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=3)
18:35:04	646/646	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=27	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexe338.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=27)
18:35:04	2210/2210	U-----	200	untouched ('OK')	text/xml	etag:%2276ad8a10104e99f5175a41cd0251bc03%22	http://codeslinger.co.uk/pages/blog/wordpress/?feed=rss2&p=26	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index8956.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?p=26)
18:35:05	10455/10455	U--MC-	200	updated ('OK')	text/html	date:Thu,%2011%20Aug%202011%2017:34:53%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?cat=4&paged=2	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index6bbf.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=4)
18:35:06	6068/6068	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:52%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=18	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index0735.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=4)
18:35:06	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:54%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=18	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.770735.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=4)
18:35:06	7737/7737	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:54%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=17	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/indexd8eb.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=4)
18:35:07	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2011%20Aug%202011%2017:34:55%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/wp-trackback.php?p=17	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/wp-trackback.78d8eb.delayed	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=4)
18:35:07	5803/5803	U-----	200	untouched ('OK')	text/html	date:Thu,%2021%20Jul%202011%2018:51:55%20GMT	http://codeslinger.co.uk/pages/blog/wordpress/?p=16	C:/Users/David/Documents/Websites/Codeslinger/codeslinger.co.uk/pages/blog/wordpress/index0e62-2.html	(from http://codeslinger.co.uk/pages/blog/wordpress/?cat=4)
